date,code,name,theme,qty,value,weight
2024-10-22,sz159619,基建ETF,基建et,72100,71523.2,0.7%
2024-10-22,sz159625,绿色电力ETF,绿色电力,61800,71317.2,0.7%
2024-10-22,sh513810,港股国企ETF,港股国企,112700,145157.6,1.5%
2024-10-22,sh513550,港股通50ETF,港股通5,80400,71395.2,0.7%
2024-10-22,sh518600,上海金ETF,上海金e,36900,219038.4,2.2%
2024-10-22,sz159632,纳斯达克ETF,纳斯达克,86600,143236.4,1.4%
2024-10-22,sh513350,标普油气ETF,标普油气,70500,68878.5,0.7%
2024-10-22,sh512070,证券保险ETF易方达,证券,87300,72022.5,0.7%
2024-10-22,sh511800,易方达货币ETF,易方达货,1400,140007.0,1.4%
2024-10-22,sz159751,港股通科技ETF鹏华,港股通科,89600,71321.6,0.7%
2024-10-22,sh511020,国债ETF5至10年,国债et,1200,135958.8,1.4%
2024-10-22,sh513390,纳指100ETF,纳指10,88500,143458.5,1.4%
2024-10-22,sh561060,国企红利ETF,红利,64700,69876.0,0.7%
2024-10-22,sz159787,建材ETF易方达,建材et,222900,146445.3,1.5%
2024-10-22,sz159726,恒生红利ETF,红利,67700,72235.9,0.7%
2024-10-22,sz159923,中证A100ETF大成,中证a1,31100,55171.4,0.6%
2024-10-22,sz159302,港股高股息ETF,港股高股,66200,72820.0,0.7%
2024-10-22,sz159887,银行ETF,银行,61800,71255.4,0.7%
2024-10-22,sh563330,A股ETF,a股et,23000,73968.0,0.7%
2024-10-22,sh513170,恒生央企ETF,恒生央企,60200,72240.0,0.7%
2024-10-22,sz159562,黄金股ETF,黄金,55800,76222.8,0.8%
2024-10-22,sh513030,德国ETF,德国et,49500,70933.5,0.7%
2024-10-22,sz159816,0-4地债ETF,0-4地,600,67117.8,0.7%
2024-10-22,sh513800,日本东证指数ETF南方,日本东证,52400,69796.8,0.7%
2024-10-22,sh511030,公司债ETF,公司债e,6700,70631.4,0.7%
2024-10-22,sh512890,红利低波ETF,红利,65100,71349.6,0.7%
2024-10-22,sz159812,黄金ETF前海开源,黄金,12100,72575.8,0.7%
2024-10-22,sz159768,房地产ETF,房地产,119800,73796.8,0.7%
2024-10-22,sh518890,中银上海金ETF,中银上海,12000,72432.0,0.7%
2024-10-22,sz159519,港股国企ETF,港股国企,55500,72261.0,0.7%
2024-10-22,sz159586,计算机ETF南方,计算机e,61500,70909.5,0.7%
2024-10-22,sh516770,游戏ETF华泰柏瑞,游戏et,70000,73990.0,0.7%
2024-10-22,sh516100,金融科技ETF华夏,金融科技,122300,138199.0,1.4%
2024-10-22,sh513290,纳指生物科技ETF,纳指生物,57300,70880.1,0.7%
2024-10-22,sz159725,线上消费ETF,线上消费,99300,76063.8,0.8%
2024-10-22,sh513650,标普500ETF南方,标普50,47300,71044.6,0.7%
2024-10-22,sh513730,东南亚科技ETF,东南亚科,56700,73029.6,0.7%
2024-10-22,sz159509,纳指科技ETF,纳指科技,45400,70824.0,0.7%
2024-10-22,sh513850,美国50ETF易方达,美国50,54300,71567.4,0.7%
2024-10-22,sh513300,纳斯达克ETF,纳斯达克,38600,71217.0,0.7%
2024-10-22,sz159801,芯片ETF广发,芯片,238800,142086.0,1.4%
2024-10-22,sh560800,数字经济ETF,数字经济,97100,70397.5,0.7%
2024-10-22,sh588370,科创50增强ETF南方,科创50,72600,70349.4,0.7%
2024-10-22,sz159546,集成电路ETF,集成电路,115200,141235.2,1.4%
2024-10-22,sh560780,半导体设备ETF广发,半导体,63300,70579.5,0.7%
2024-10-22,sh510770,G60创新ETF,g60创,125900,70504.0,0.7%
2024-10-22,sh588100,科创信息技术ETF,科创信息,55800,70084.8,0.7%
2024-10-22,sz159939,信息技术ETF,信息技术,115700,70808.4,0.7%
2024-10-22,sz159779,消费电子50ETF,消费电子,92200,71362.8,0.7%
2024-10-22,sz159813,半导体ETF,半导体,93300,71374.5,0.7%
2024-10-22,sh561310,消电ETF,消电et,90400,71416.0,0.7%
